,InvoiceNo,Quantity,CustomerID,TotalSum,CohortMonth,CohortIndex
41369,563507,36,14414.0,14.040000000000001,2010-12,9
41370,575117,1,12748.0,2.95,2010-12,12
41371,549291,1,16261.0,5.95,2011-04,1
41372,537773,2,16016.0,3.9,2010-12,1
41373,580637,3,15033.0,1.9500000000000002,2011-01,12
41374,574040,1,14974.0,4.95,2011-11,1
41375,573582,12,16633.0,15.0,2011-04,7
41376,580884,1,15907.0,1.65,2011-05,8
41377,544601,2,16638.0,15.9,2011-01,2
41378,555284,12,14298.0,12.48,2010-12,7
41379,550360,2,14978.0,7.9,2011-01,4
41380,539185,7,16470.0,11.549999999999999,2010-12,1
41381,574559,2,14056.0,1.7,2011-02,10
41382,572312,1,15022.0,2.95,2011-10,1
41383,550517,6,14352.0,17.700000000000003,2011-03,2
41384,541989,12,13615.0,17.4,2011-01,1
41385,571883,2,14704.0,2.5,2011-06,5
41386,571846,1,17841.0,8.25,2010-12,11
41387,566849,20,16341.0,25.0,2011-05,5
41388,578679,6,15117.0,11.7,2011-05,7
41389,572227,20,15051.0,16.4,2011-07,4
41390,580999,5,17883.0,9.75,2011-04,9
41391,564162,5,13481.0,24.75,2011-03,6
41392,574149,6,13709.0,17.700000000000003,2011-01,11
41393,563234,12,13621.0,15.0,2011-08,1
41394,542112,6,13168.0,9.899999999999999,2011-01,1
41395,572657,50,15615.0,104.0,2010-12,11
41396,573870,1,14485.0,4.95,2011-11,1
41397,576339,1,14096.0,2.46,2011-08,4
41398,561529,12,13013.0,17.4,2010-12,8
41399,536542,40,16456.0,78.0,2010-12,1
41400,557799,12,14854.0,10.2,2011-03,4
41401,573829,4,16830.0,15.8,2011-11,1
41402,572834,1,12748.0,2.08,2010-12,11
41403,567473,2,17841.0,3.3,2010-12,10
41404,565924,48,13026.0,60.0,2011-03,7
41405,564729,2,13137.0,2.5,2011-02,7
41406,571298,300,15769.0,537.0,2011-01,10
41407,578308,1,12748.0,2.55,2010-12,12
41408,567043,7,13268.0,11.83,2011-03,7
41409,545676,96,15034.0,177.60000000000002,2010-12,4
41410,541587,1,17841.0,1.25,2010-12,2
41411,561078,12,16178.0,15.0,2011-07,1
41412,569560,12,14511.0,15.0,2011-07,4
41413,558637,12,17891.0,5.04,2011-06,1
41414,577108,2,15983.0,0.84,2010-12,12
41415,575070,1,17841.0,4.95,2010-12,12
41416,558558,48,17841.0,5.76,2010-12,7
41417,569637,4,15757.0,19.8,2011-05,6
41418,567339,8,14146.0,6.64,2010-12,10
41419,553180,6,16466.0,7.5,2011-02,4
41420,570826,1,16753.0,8.5,2011-10,1
41421,549128,1,16713.0,4.25,2010-12,5
41422,542213,5,13837.0,7.25,2011-01,1
41423,563557,24,15786.0,34.8,2011-08,1
41424,541223,1,17954.0,1.25,2010-12,2
41425,575766,3,12856.0,6.24,2011-10,2
41426,581514,12,17754.0,2.52,2011-03,10
41427,570180,12,17509.0,15.0,2011-10,1
41428,568702,1,17950.0,1.25,2010-12,10
41429,549937,2,15046.0,21.5,2011-01,4
41430,573576,5,14096.0,16.45,2011-08,3
41431,536624,4,13418.0,15.0,2010-12,1
41432,560841,24,14298.0,25.44,2010-12,8
41433,572509,60,17004.0,75.0,2011-09,2
41434,567128,6,18055.0,29.700000000000003,2010-12,10
41435,581166,2,15525.0,3.3,2010-12,13
41436,538171,3,17530.0,1.6500000000000001,2010-12,1
41437,563741,12,14759.0,10.2,2011-04,5
41438,573300,4,16049.0,1.56,2011-09,2
41439,551721,2,14711.0,2.5,2011-03,3
41440,569670,2,14730.0,1.7,2011-03,8
41441,562468,12,16928.0,15.0,2011-01,8
41442,558769,1,17899.0,16.95,2011-07,1
41443,565209,1,15910.0,2.1,2011-01,9
41444,546636,1,14534.0,6.35,2011-01,3
41445,540372,24,13081.0,13.200000000000001,2010-12,2
41446,543397,3,17859.0,1.26,2011-02,1
41447,580903,1,14606.0,10.95,2010-12,13
41448,559921,1,13667.0,5.95,2011-07,1
41449,545719,4,13344.0,131.8,2011-03,1
41450,543306,1,16686.0,1.95,2010-12,3
41451,558501,3,13871.0,17.85,2011-02,5
41452,575607,2,14096.0,4.92,2011-08,4
41453,546990,2,14315.0,15.9,2011-03,1
41454,576063,2,15502.0,12.7,2010-12,12
41455,562347,1,13263.0,4.95,2011-01,8
41456,557973,16,12955.0,27.04,2011-03,4
41457,566600,6,13704.0,17.700000000000003,2011-09,1
41458,548340,32,13426.0,81.6,2011-01,3
41459,557117,24,14849.0,40.56,2010-12,7
41460,550130,4,14390.0,11.8,2010-12,5
41461,539450,1,15570.0,1.25,2010-12,1
41462,579408,2,14701.0,4.98,2011-01,11
41463,544664,6,16045.0,15.299999999999999,2011-02,1
41464,538697,24,13948.0,46.8,2010-12,1
41465,554096,6,14921.0,12.600000000000001,2011-05,1
41466,580731,3,17383.0,2.55,2011-12,1
41467,540188,16,16771.0,20.0,2011-01,1
41468,544945,10,17735.0,16.5,2010-12,3
41469,565151,2,16923.0,5.9,2010-12,10
41470,574899,24,14426.0,13.200000000000001,2011-01,11
41471,556244,3,15867.0,3.75,2010-12,7
41472,580872,3,18283.0,4.949999999999999,2011-01,12
41473,574676,1,16243.0,1.25,2011-10,2
41474,556222,3,17522.0,2.55,2011-05,2
41475,557633,4,13750.0,19.8,2011-02,5
41476,558028,12,15128.0,10.2,2011-05,2
41477,564316,12,13985.0,15.0,2011-03,6
41478,574909,1,13673.0,2.89,2011-11,1
41479,572023,1,17764.0,8.5,2011-05,6
41480,577086,12,16070.0,15.0,2011-11,1
41481,564642,28,13527.0,5.88,2011-01,8
41482,548733,5,17648.0,18.75,2011-04,1
41483,560232,2,14810.0,9.9,2010-12,8
41484,563031,2,13263.0,3.3,2011-01,8
41485,574170,20,16221.0,16.4,2010-12,12
41486,552574,144,15311.0,79.2,2010-12,6
41487,545032,12,14051.0,35.400000000000006,2010-12,3
41488,566190,12,12748.0,4.68,2010-12,10
41489,538868,12,17017.0,19.799999999999997,2010-12,1
41490,559887,1,13263.0,1.25,2011-01,7
41491,581149,3,15471.0,1.77,2011-12,1
41492,581118,10,15136.0,16.5,2011-09,4
41493,555653,2,17673.0,1.18,2011-01,6
41494,545913,24,16779.0,111.60000000000001,2010-12,4
41495,567890,3,14125.0,14.850000000000001,2011-09,1
41496,575091,10,17160.0,16.5,2011-04,8
41497,549372,5,14958.0,6.25,2011-04,1
41498,569360,2,14653.0,11.9,2011-01,10
41499,580137,4,17566.0,5.8,2011-11,2
41500,548388,3,13268.0,1.9500000000000002,2011-03,1
41501,555242,2,16424.0,15.9,2011-06,1
41502,577155,16,13050.0,6.72,2010-12,12
41503,541789,10,14088.0,67.5,2011-01,1
41504,564747,24,14869.0,10.08,2011-08,1
41505,577536,1,15850.0,2.55,2011-06,6
41506,578941,4,16024.0,2.6,2011-11,1
41507,579001,3,15555.0,4.949999999999999,2010-12,12
41508,547650,1,17059.0,2.1,2010-12,4
41509,541660,12,17787.0,10.2,2010-12,2
41510,548529,12,18223.0,25.200000000000003,2010-12,4
41511,571682,1,14179.0,2.95,2011-10,1
41512,573332,48,15059.0,5.76,2011-01,10
41513,580727,3,14096.0,4.89,2011-08,5
41514,573315,1,17839.0,2.08,2011-10,1
41515,566290,1,14456.0,1.65,2011-07,3
41516,575165,12,14342.0,15.0,2011-07,5
41517,569848,2,16316.0,17.0,2010-12,11
41518,572291,1,16931.0,12.5,2010-12,11
41519,552886,6,16244.0,12.600000000000001,2010-12,6
41520,580727,6,14096.0,19.740000000000002,2011-08,5
41521,548213,12,15521.0,15.0,2011-03,1
41522,554999,2,15547.0,4.16,2010-12,6
41523,563718,10,15144.0,20.8,2011-01,8
41524,542112,6,13168.0,3.3000000000000003,2011-01,1
41525,539324,7,14985.0,6.6499999999999995,2010-12,1
41526,580305,1,12970.0,1.25,2011-01,12
41527,579458,1,16549.0,1.25,2011-01,11
41528,553060,8,15826.0,39.6,2011-05,1
41529,570663,2,13627.0,19.9,2010-12,11
41530,563444,2,16033.0,0.78,2010-12,9
41531,565207,4,16764.0,1.68,2011-07,3
41532,573576,1,14096.0,4.58,2011-08,3
41533,543821,6,17667.0,12.600000000000001,2011-02,1
41534,542266,9,16918.0,26.55,2011-01,1
41535,561783,12,16062.0,5.04,2010-12,8
41536,563585,2,17070.0,3.9,2011-08,1
41537,547202,1,17841.0,2.95,2010-12,4
41538,555896,25,15640.0,10.5,2010-12,7
41539,569364,26,13167.0,10.14,2011-07,4
41540,570200,1,16918.0,2.95,2011-01,10
41541,570192,12,17509.0,15.0,2011-10,1
41542,555509,42,13435.0,52.5,2011-06,1
41543,543463,1,15311.0,2.95,2010-12,3
41544,542836,2,16745.0,1.1,2011-02,1
41545,554950,10,14227.0,8.5,2011-02,4
41546,542711,2,17894.0,9.9,2010-12,2
41547,565410,3,14691.0,29.849999999999998,2011-05,5
41548,544161,3,16875.0,17.85,2011-01,2
41549,577778,1,16549.0,3.95,2011-01,11
41550,562783,25,13018.0,10.5,2011-02,7
41551,542724,36,16779.0,30.599999999999998,2010-12,2
41552,549989,1,13221.0,1.45,2010-12,5
41553,537850,20,16722.0,17.0,2010-12,1
41554,551714,2,16806.0,9.9,2011-04,2
41555,564174,3,14191.0,17.85,2011-05,4
41556,555562,2,17841.0,4.2,2010-12,7
41557,568205,24,18066.0,30.0,2011-09,1
41558,579399,2,13137.0,3.3,2011-02,10
41559,541223,1,17954.0,1.25,2010-12,2
41560,558900,1,15349.0,4.25,2011-06,2
41561,538827,24,14298.0,10.08,2010-12,1
41562,549301,24,16643.0,6.959999999999999,2011-04,1
41563,565151,1,16923.0,12.75,2010-12,10
41564,544637,36,16546.0,19.8,2010-12,3
41565,562886,60,17994.0,75.0,2011-02,7
41566,577503,4,18110.0,19.8,2011-11,1
41567,541282,1,17690.0,8.5,2010-12,2
41568,577800,10,15484.0,16.5,2011-09,3
41569,559543,1,17126.0,2.55,2010-12,8
41570,536561,12,12921.0,25.200000000000003,2010-12,1
41571,574830,2,16053.0,15.9,2011-08,4
41572,561926,4,12749.0,39.8,2011-05,4
41573,578041,3,17338.0,3.75,2010-12,12
41574,564719,4,15325.0,6.6,2011-08,1
41575,560856,6,16607.0,22.5,2010-12,8
41576,563230,2,15376.0,13.9,2011-05,4
41577,580727,6,14096.0,64.74,2011-08,5
41578,546866,2,14462.0,5.9,2011-01,3
41579,546367,16,15513.0,175.2,2010-12,4
41580,540838,10,13862.0,8.5,2011-01,1
41581,543815,2,17255.0,1.3,2011-02,1
41582,556778,2,16712.0,16.5,2011-03,4
41583,573364,1,14710.0,0.42,2011-10,1
41584,552641,12,16525.0,15.0,2010-12,6
41585,561891,2,15438.0,9.9,2011-07,1
41586,558540,6,17706.0,15.299999999999999,2010-12,7
41587,550774,10,14626.0,8.5,2011-04,1
41588,573486,6,13186.0,9.899999999999999,2011-08,3
41589,539112,6,13468.0,17.700000000000003,2010-12,1
41590,551274,24,14235.0,39.599999999999994,2011-03,2
41591,568710,2,14649.0,13.5,2011-05,5
41592,553472,8,15093.0,79.6,2010-12,6
41593,559652,12,17164.0,17.4,2011-03,5
41594,575516,8,17340.0,16.8,2010-12,12
41595,541428,5,14242.0,14.75,2011-01,1
41596,550492,4,14180.0,17.0,2010-12,5
41597,549250,3,14446.0,0.36,2011-04,1
41598,568086,24,14944.0,30.0,2011-05,5
41599,542590,1,17920.0,1.95,2010-12,2
41600,570086,2,17086.0,25.5,2011-10,1
41601,574511,6,15597.0,12.600000000000001,2011-11,1
41602,577503,1,18110.0,1.65,2011-11,1
41603,553042,6,15845.0,47.7,2011-01,5
41604,579408,3,14701.0,2.55,2011-01,11
41605,568662,1,16764.0,2.95,2011-07,3
41606,546791,4,17716.0,16.6,2011-03,1
41607,549730,1,15867.0,2.95,2010-12,5
41608,547069,3,16710.0,1.26,2010-12,4
41609,546028,24,17049.0,19.919999999999998,2011-03,1
41610,551277,10,13637.0,8.5,2011-04,1
41611,540275,24,13680.0,81.36,2011-01,1
41612,568883,4,18198.0,19.8,2011-01,9
41613,575337,6,17867.0,29.700000000000003,2011-02,10
41614,575368,1,14482.0,6.75,2011-04,8
41615,549999,2,15813.0,19.9,2011-04,1
41616,543015,20,14188.0,25.0,2011-02,1
41617,540991,12,16525.0,15.0,2010-12,2
41618,564168,2,16794.0,1.3,2011-06,3
41619,544304,2,18125.0,4.16,2011-01,2
41620,556204,12,17169.0,19.799999999999997,2011-06,1
41621,558700,2,17920.0,3.38,2010-12,8
41622,570239,4,16518.0,17.0,2011-02,9
41623,549977,4,14810.0,11.8,2010-12,5
41624,575186,2,17611.0,25.5,2010-12,12
41625,543022,2,16771.0,5.9,2011-01,2
41626,547921,12,14766.0,10.2,2010-12,4
41627,567662,4,17758.0,8.32,2011-04,6
41628,578292,1,13174.0,0.55,2010-12,12
41629,553220,12,13319.0,23.4,2010-12,6
41630,545164,6,16458.0,17.700000000000003,2010-12,3
41631,565448,3,16057.0,14.850000000000001,2011-02,8
41632,547004,4,17419.0,16.6,2010-12,4
41633,580114,12,14299.0,17.4,2011-01,12
41634,578155,1,12748.0,4.95,2010-12,12
41635,552288,4,13313.0,16.6,2011-01,5
41636,568783,36,17739.0,38.160000000000004,2010-12,10
41637,571046,7,18096.0,5.95,2011-10,1
41638,578270,1,14096.0,7.46,2011-08,4
41639,557960,1,15453.0,0.85,2011-06,1
41640,556540,6,13552.0,24.900000000000002,2011-01,6
41641,575491,12,15531.0,7.800000000000001,2011-11,1
41642,541285,10,13001.0,19.5,2011-01,1
41643,578757,1,12748.0,2.95,2010-12,12
41644,543040,2,17337.0,0.84,2011-02,1
41645,537131,5,15716.0,14.75,2010-12,1
41646,553164,1,17961.0,1.65,2010-12,6
41647,557250,1,12748.0,0.65,2010-12,7
41648,551276,1,16016.0,1.65,2010-12,5
41649,552829,3,12748.0,8.850000000000001,2010-12,6
41650,543275,1,13584.0,1.95,2011-02,1
41651,554151,12,14049.0,23.4,2011-01,5
41652,572074,6,16284.0,8.7,2011-10,1
41653,547651,1,16904.0,2.95,2010-12,4
41654,563565,4,17338.0,5.0,2010-12,9
41655,576931,24,13028.0,9.36,2011-10,2
41656,578688,3,16719.0,6.300000000000001,2010-12,12
41657,558707,1,12748.0,4.95,2010-12,8
41658,572650,3,15506.0,6.300000000000001,2011-07,4
41659,568568,24,14412.0,9.36,2011-09,1
41660,578808,12,16327.0,5.04,2010-12,12
41661,571271,1,15440.0,1.65,2011-05,6
41662,542125,12,16497.0,23.4,2011-01,1
41663,553660,12,14620.0,4.5600000000000005,2011-03,3
41664,581221,36,17856.0,45.0,2011-12,1
41665,550616,12,15140.0,19.799999999999997,2011-03,2
41666,576642,2,12963.0,15.0,2010-12,12
41667,540180,1,15984.0,2.95,2011-01,1
41668,564742,12,17346.0,7.800000000000001,2010-12,9
41669,555515,5,17690.0,39.75,2010-12,7
41670,550819,2,17530.0,1.3,2010-12,5
41671,568321,4,13639.0,15.0,2011-09,1
41672,555635,10,13319.0,16.5,2010-12,7
41673,549192,24,14961.0,70.80000000000001,2010-12,5
41674,551517,3,16931.0,14.850000000000001,2010-12,6
41675,569738,12,13013.0,24.96,2010-12,11
41676,580691,12,13790.0,17.4,2011-12,1
41677,548711,2,18116.0,1.3,2010-12,5
41678,568428,2,14419.0,5.1,2010-12,10
41679,540453,12,13426.0,5.04,2011-01,1
41680,555845,2,17015.0,1.1,2011-06,1
41681,550136,12,16957.0,23.4,2011-03,2
41682,574720,4,14547.0,11.56,2011-10,2
41683,551650,10,13089.0,16.5,2010-12,6
41684,549982,10,17091.0,16.5,2010-12,5
41685,537441,24,13564.0,30.0,2010-12,1
41686,568954,3,13576.0,18.75,2010-12,10
41687,574716,1,14502.0,0.95,2011-01,11
41688,573019,4,15145.0,43.8,2011-04,7
41689,538809,8,15514.0,31.6,2010-12,1
41690,548987,2,14535.0,11.9,2011-04,1
41691,543540,4,17412.0,19.8,2010-12,3
41692,546133,6,14291.0,89.69999999999999,2011-03,1
41693,549129,24,17042.0,10.08,2011-04,1
41694,556780,3,14524.0,12.450000000000001,2010-12,7
41695,573576,2,14096.0,1.66,2011-08,3
41696,549826,6,15044.0,17.700000000000003,2010-12,5
41697,537045,1,15038.0,4.25,2010-12,1
41698,537144,1,15880.0,0.42,2010-12,1
41699,578531,1,17364.0,7.95,2011-01,11
41700,581579,10,17581.0,17.9,2010-12,13
41701,561884,3,15453.0,4.35,2011-06,2
41702,541986,4,17001.0,15.0,2010-12,2
41703,557636,1,17841.0,0.85,2010-12,7
41704,563094,6,14525.0,7.5,2010-12,9
41705,558778,10,17160.0,8.5,2011-04,4
41706,551891,12,17429.0,5.04,2011-05,1
41707,567183,2,14769.0,1.66,2010-12,10
41708,572213,6,15358.0,15.299999999999999,2010-12,11
41709,542192,6,14049.0,5.1,2011-01,1
41710,581104,6,13668.0,29.700000000000003,2010-12,13
41711,561092,2,17054.0,16.5,2011-04,4
41712,576860,10,17602.0,32.5,2011-01,11
41713,547498,1,15021.0,0.39,2010-12,4
41714,568409,1,15701.0,9.95,2011-08,2
41715,551462,1,15210.0,49.95,2011-04,1
41716,555810,12,17091.0,19.799999999999997,2010-12,7
41717,536796,1,15574.0,3.75,2010-12,1
41718,576784,5,16204.0,3.25,2011-11,1
41719,572224,2,16558.0,15.9,2010-12,11
41720,544657,6,14895.0,15.299999999999999,2011-02,1
41721,576256,3,15953.0,3.75,2010-12,12
41722,543990,2,15122.0,19.9,2011-02,1
41723,550662,10,15078.0,21.0,2010-12,5
41724,572552,3,14096.0,9.870000000000001,2011-08,3
41725,581196,10,12935.0,20.8,2011-01,12
41726,579938,12,14146.0,10.2,2010-12,13
41727,560864,24,14407.0,4.5600000000000005,2011-03,5
41728,571185,6,13047.0,12.48,2010-12,11
41729,548405,3,17088.0,14.850000000000001,2011-03,1
41730,577711,3,15527.0,12.450000000000001,2010-12,12
41731,571216,1,16081.0,3.25,2010-12,11
41732,564342,1,16340.0,0.75,2011-08,1
41733,565432,2,16241.0,3.3,2010-12,10
41734,580305,1,12970.0,0.85,2011-01,12
41735,538827,12,14298.0,15.0,2010-12,1
41736,568369,2,16710.0,3.9,2010-12,10
41737,537381,3,14667.0,14.850000000000001,2010-12,1
41738,571669,5,17758.0,18.75,2011-04,7
41739,536446,2,15983.0,3.3,2010-12,1
41740,580727,1,14096.0,24.96,2011-08,5
41741,573544,4,12856.0,6.6,2011-10,1
41742,576364,4,15009.0,5.8,2011-11,1
41743,561390,10,17068.0,20.8,2010-12,8
41744,546376,12,13842.0,15.0,2010-12,4
41745,550515,2,14502.0,1.7,2011-01,4
41746,550955,6,14189.0,17.700000000000003,2010-12,5
41747,546108,2,15529.0,2.5,2010-12,4
41748,562366,12,17692.0,30.599999999999998,2010-12,9
41749,563242,6,17173.0,59.699999999999996,2011-07,2
41750,562569,3,17323.0,2.4899999999999998,2011-02,7
41751,558204,6,18193.0,22.5,2011-06,1
41752,573576,2,14096.0,3.26,2011-08,3
41753,578262,2,18283.0,1.7,2011-01,11
41754,540023,12,15039.0,15.0,2010-12,2
41755,564725,1,18041.0,2.08,2010-12,9
41756,550956,1,17179.0,0.85,2010-12,5
41757,568659,4,13516.0,15.8,2011-09,1
41758,579867,6,16265.0,17.34,2010-12,12
41759,556784,6,14461.0,7.5,2011-03,4
41760,543829,72,12939.0,76.32000000000001,2011-02,1
41761,550157,6,16393.0,12.48,2010-12,5
41762,578088,1,16376.0,4.95,2011-11,1
41763,566275,1,16549.0,1.25,2011-01,9
41764,570883,12,13477.0,19.799999999999997,2011-02,9
41765,544839,10,14841.0,19.5,2010-12,3
41766,579559,2,16764.0,3.3,2011-07,5
41767,578533,1,17767.0,3.75,2011-11,1
41768,552285,1,14684.0,2.1,2010-12,6
41769,578977,6,17231.0,12.48,2010-12,12
41770,569523,1,16033.0,8.25,2010-12,11
41771,565115,1,16880.0,8.25,2011-06,4
41772,574714,5,15427.0,1.9500000000000002,2011-10,2
41773,565401,20,16686.0,16.599999999999998,2010-12,10
41774,546728,2,13983.0,290.0,2010-12,4
41775,552239,4,14056.0,6.6,2011-02,4
41776,538207,1,12748.0,6.95,2010-12,1
41777,559060,24,15738.0,70.80000000000001,2010-12,8
41778,573414,4,16877.0,19.8,2011-05,6
41779,544303,1,18116.0,1.65,2010-12,3
41780,572081,24,16592.0,9.36,2011-02,9
41781,573423,3,16133.0,17.85,2011-01,10
41782,576396,18,16164.0,53.1,2011-10,2
41783,545653,2,15311.0,1.7,2010-12,4
41784,572857,72,16701.0,128.88,2010-12,11
41785,545995,2,15023.0,15.9,2010-12,4
41786,579258,10,15148.0,19.5,2011-11,1
41787,570676,4,14640.0,16.6,2011-04,7
41788,538361,1,17757.0,2.95,2010-12,1
41789,549833,24,13458.0,30.0,2010-12,5
41790,562928,8,15494.0,5.2,2011-08,1
41791,568227,1,17841.0,0.83,2010-12,10
41792,538518,1,14505.0,2.95,2010-12,1
41793,571291,12,13610.0,15.0,2011-02,9
41794,554917,2,15104.0,15.9,2011-03,3
41795,574477,1,15453.0,3.75,2011-06,6
41796,577108,6,15983.0,9.899999999999999,2010-12,12
41797,566275,3,16549.0,1.6500000000000001,2011-01,9
41798,544645,24,16843.0,30.0,2011-01,2
41799,547870,3,13668.0,8.850000000000001,2010-12,4
41800,567294,12,13774.0,17.4,2011-09,1
41801,565432,1,16241.0,2.08,2010-12,10
41802,569230,2,16533.0,5.9,2011-10,1
41803,558074,100,13791.0,179.0,2011-06,1
41804,552467,30,15249.0,49.5,2011-03,3
41805,543734,12,17512.0,19.799999999999997,2011-02,1
41806,554163,3,14573.0,3.75,2010-12,6
41807,569570,144,16684.0,208.79999999999998,2010-12,11
41808,537388,10,17682.0,16.5,2010-12,1
41809,566923,1,15511.0,3.75,2011-09,1
41810,580277,2,16474.0,16.5,2011-07,6
41811,551561,8,17422.0,31.6,2011-02,4
41812,548670,3,15356.0,1.26,2010-12,5
41813,545028,4,13973.0,15.0,2011-02,1
41814,538356,18,14062.0,68.58,2010-12,1
41815,577410,1,14664.0,3.75,2011-11,1
41816,579268,12,14321.0,12.72,2011-01,11
41817,580025,2,15021.0,16.5,2010-12,13
41818,544094,10,15810.0,16.5,2011-02,1
41819,571258,5,17837.0,39.75,2011-06,5
41820,553382,4,14217.0,23.0,2010-12,6
41821,576645,12,16245.0,4.68,2011-03,9
41822,536945,1,14083.0,1.65,2010-12,1
41823,580697,2,15984.0,1.9,2011-01,12
41824,543800,1,17282.0,0.85,2011-02,1
41825,541987,2,14130.0,2.5,2011-01,1
41826,579685,10,15680.0,8.2,2010-12,12
41827,556048,3,15609.0,14.850000000000001,2011-06,1
41828,572037,24,17365.0,15.600000000000001,2011-01,10
41829,562807,2,16053.0,25.5,2011-08,1
41830,547871,2,16931.0,2.5,2010-12,4
41831,568564,4,17576.0,5.0,2010-12,10
41832,536752,6,17850.0,20.34,2010-12,1
41833,575602,2,17059.0,4.16,2010-12,12
41834,544454,4,13301.0,11.8,2011-02,1
41835,566239,12,14665.0,25.200000000000003,2011-02,8
41836,572311,1,14035.0,0.55,2011-02,9
41837,568588,12,14109.0,15.0,2011-09,1
41838,576873,4,17835.0,2.6,2011-11,1
41839,573382,2,17655.0,16.5,2010-12,11
41840,571426,10,15179.0,20.8,2011-01,10
41841,561455,24,15095.0,30.0,2011-05,3
41842,555588,2,16849.0,12.5,2011-06,1
41843,557281,1,13632.0,7.95,2011-04,3
41844,560454,3,12947.0,14.850000000000001,2010-12,8
41845,564489,10,15950.0,20.8,2010-12,9
41846,576651,6,14626.0,17.700000000000003,2011-04,8
41847,580543,12,18223.0,24.96,2010-12,13
41848,563253,12,15218.0,24.96,2011-01,8
41849,575982,32,13798.0,81.6,2010-12,12
41850,563533,2,16241.0,0.78,2010-12,9
41851,541655,6,14779.0,7.5,2011-01,1
41852,562449,6,14562.0,3.9000000000000004,2011-02,7
41853,578263,48,17422.0,18.72,2011-02,10
41854,566450,6,15673.0,9.899999999999999,2011-01,9
41855,580956,36,17841.0,45.0,2010-12,13
41856,550328,1,17582.0,0.85,2011-04,1
41857,561325,10,17596.0,12.5,2010-12,8
41858,550461,670,15749.0,4254.5,2011-01,4
41859,578998,1,15436.0,2.1,2011-04,8
41860,574685,8,17581.0,30.0,2010-12,12
41861,577743,3,17006.0,3.75,2011-09,3
41862,574959,12,17886.0,19.799999999999997,2011-04,8
41863,561897,4,17841.0,5.8,2010-12,8
41864,581105,620,16000.0,1581.0,2011-12,1
41865,566258,3,13124.0,11.25,2010-12,10
41866,550180,3,14163.0,2.8499999999999996,2011-04,1
41867,556365,3,16370.0,6.24,2011-04,3
41868,574037,12,16043.0,15.0,2011-01,11
41869,580632,2,16360.0,2.5,2011-09,4
41870,540353,3,13764.0,4.35,2011-01,1
41871,562031,1,16984.0,4.95,2011-08,1
41872,581144,24,14085.0,10.08,2010-12,13
41873,543199,12,13102.0,35.400000000000006,2010-12,3
41874,538368,1,15503.0,4.25,2010-12,1
41875,547662,16,14085.0,27.04,2010-12,4
41876,540467,6,18198.0,17.700000000000003,2011-01,1
41877,539587,48,14298.0,10.08,2010-12,1
41878,561502,6,14305.0,19.5,2011-07,1
41879,579940,6,16938.0,17.700000000000003,2011-02,11
41880,579962,24,14243.0,4.5600000000000005,2010-12,13
41881,554697,2,14584.0,15.9,2011-05,1
41882,566239,20,14665.0,41.6,2011-02,8
41883,562710,12,14298.0,17.4,2010-12,9
41884,539484,4,15640.0,7.8,2010-12,1
41885,545231,6,15194.0,12.600000000000001,2010-12,4
41886,566061,6,13267.0,17.700000000000003,2010-12,10
41887,564815,2,12748.0,2.5,2010-12,9
41888,544592,2,16775.0,13.9,2010-12,3
41889,568943,50,17306.0,84.5,2011-01,9
41890,578100,12,15814.0,19.799999999999997,2011-10,2
41891,570418,4,15211.0,15.0,2010-12,11
41892,561192,3,16033.0,8.850000000000001,2010-12,8
41893,541839,14,17769.0,23.099999999999998,2011-01,1
41894,549548,1,13548.0,0.85,2011-04,1
41895,537629,24,17419.0,30.0,2010-12,1
41896,540456,10,13534.0,19.5,2010-12,2
41897,547918,4,15249.0,15.0,2011-03,1
41898,575640,3,13148.0,8.850000000000001,2010-12,12
41899,578272,6,17463.0,12.600000000000001,2011-01,11
41900,573336,3,17372.0,6.300000000000001,2010-12,11
